position #,Time [UTC],Time [LMT],Longitude [deg],Latitude [deg],Altitude [m],Status,Main [V],Beacon [V],Temperature [ÁC]
501,10/5/18 0:45,10/4/18 18:45,99.30343,15.54449,245,val. GPS-3D,3.28,3.6,29
500,10/5/18 0:30,10/4/18 18:30,99.30346,15.54453,236,val. GPS-3D,3.28,3.6,28
499,10/5/18 0:16,10/4/18 18:16,99.30255,15.54431,234,val. GPS-3D,3.28,3.6,27
498,10/5/18 0:01,10/4/18 18:01,99.29821,15.54075,247,val. GPS-3D,3.28,3.6,28
497,10/4/18 23:45,10/4/18 17:45,99.29812,15.53911,250,val. GPS-3D,3.28,3.6,28
496,10/4/18 23:30,10/4/18 17:30,99.298,15.53914,251,val. GPS-3D,3.28,3.6,28
495,10/4/18 23:15,10/4/18 17:15,99.29811,15.53912,252,val. GPS-3D,3.28,3.6,27
494,10/4/18 23:00,10/4/18 17:00,99.29762,15.53904,201,val. GPS-3D,3.28,3.6,27
493,10/4/18 22:45,10/4/18 16:45,99.29805,15.53916,235,val. GPS-3D,3.28,3.6,27
492,10/4/18 22:30,10/4/18 16:30,99.29805,15.53914,243,val. GPS-3D,3.28,3.6,27
491,10/4/18 22:15,10/4/18 16:15,99.298,15.53909,199,val. GPS-3D,3.28,3.6,27
490,10/4/18 22:00,10/4/18 16:00,99.29809,15.53923,245,val. GPS-3D,3.28,3.6,27
489,10/4/18 21:45,10/4/18 15:45,99.29814,15.53916,237,val. GPS-3D,3.28,3.6,27
488,10/4/18 21:30,10/4/18 15:30,99.29863,15.54021,245,val. GPS-3D,3.28,3.6,28
487,10/4/18 21:15,10/4/18 15:15,99.29861,15.54024,231,val. GPS-3D,3.28,3.6,28
486,10/4/18 21:00,10/4/18 15:00,99.29893,15.53993,273,val. GPS-3D,3.28,3.6,28
485,10/4/18 20:45,10/4/18 14:45,99.29865,15.54023,244,val. GPS-3D,3.28,3.6,28
484,10/4/18 20:30,10/4/18 14:30,99.2986,15.54027,229,val. GPS-3D,3.28,3.6,28
483,10/4/18 20:15,10/4/18 14:15,99.29847,15.54022,234,val. GPS-3D,3.28,3.6,28
482,10/4/18 20:00,10/4/18 14:00,99.29854,15.54032,215,val. GPS-3D,3.28,3.6,28
481,10/4/18 19:45,10/4/18 13:45,99.29854,15.54028,254,val. GPS-3D,3.28,3.6,28
480,10/4/18 19:30,10/4/18 13:30,99.29855,15.54027,237,val. GPS-3D,3.28,3.6,28
479,10/4/18 19:15,10/4/18 13:15,99.29859,15.54024,218,val. GPS-3D,3.28,3.6,28
478,10/4/18 19:00,10/4/18 13:00,99.29861,15.54023,220,val. GPS-3D,3.28,3.6,29
477,10/4/18 18:45,10/4/18 12:45,99.29869,15.54026,239,val. GPS-3D,3.28,3.6,28
476,10/4/18 18:30,10/4/18 12:30,99.29864,15.54023,237,val. GPS-3D,3.28,3.6,28
475,10/4/18 18:15,10/4/18 12:15,99.29869,15.54044,288,val. GPS-3D,3.28,3.6,29
474,10/4/18 18:00,10/4/18 12:00,99.29865,15.54025,244,val. GPS-3D,3.28,3.6,28
473,10/4/18 17:45,10/4/18 11:45,99.29848,15.54037,219,val. GPS-3D,3.28,3.6,28
472,10/4/18 17:30,10/4/18 11:30,99.2986,15.54019,273,val. GPS-3D,3.28,3.6,29
471,10/4/18 17:15,10/4/18 11:15,99.29851,15.54023,251,val. GPS-3D,3.28,3.6,29
470,10/4/18 17:00,10/4/18 11:00,99.29849,15.54017,262,val. GPS-3D,3.28,3.6,29
469,10/4/18 16:45,10/4/18 10:45,99.29856,15.54023,267,val. GPS-3D,3.28,3.6,29
468,10/4/18 16:30,10/4/18 10:30,99.29859,15.54024,255,val. GPS-3D,3.28,3.6,28
467,10/4/18 16:15,10/4/18 10:15,99.29849,15.54015,133,val. GPS-3D,3.28,3.6,27
466,10/4/18 16:00,10/4/18 10:00,99.2986,15.54024,249,val. GPS-3D,3.28,3.6,28
465,10/4/18 15:45,10/4/18 9:45,99.29857,15.54018,234,val. GPS-3D,3.28,3.6,28
464,10/4/18 15:30,10/4/18 9:30,99.29867,15.54025,243,val. GPS-3D,3.28,3.6,27
463,10/4/18 15:15,10/4/18 9:15,99.29856,15.54016,236,val. GPS-3D,3.28,3.6,27
462,10/4/18 15:00,10/4/18 9:00,99.29865,15.54014,228,val. GPS-3D,3.28,3.6,27
461,10/4/18 14:45,10/4/18 8:45,99.2986,15.54023,253,val. GPS-3D,3.28,3.6,27
460,10/4/18 14:30,10/4/18 8:30,99.29864,15.54024,239,val. GPS-3D,3.28,3.6,27
459,10/4/18 14:15,10/4/18 8:15,99.2987,15.54021,244,val. GPS-3D,3.28,3.6,28
458,10/4/18 14:00,10/4/18 8:00,99.29858,15.54019,252,val. GPS-3D,3.28,3.6,29
457,10/4/18 13:45,10/4/18 7:45,99.29861,15.54024,256,val. GPS-3D,3.28,3.6,28
456,10/4/18 13:30,10/4/18 7:30,99.29866,15.54021,245,val. GPS-3D,3.28,3.6,29
455,10/4/18 13:15,10/4/18 7:15,99.29905,15.54051,379,val. GPS-3D,3.28,3.6,29
454,10/4/18 13:00,10/4/18 7:00,99.29744,15.54015,255,val. GPS-3D,3.28,3.6,28
453,10/4/18 12:45,10/4/18 6:45,99.29337,15.53903,228,val. GPS-3D,3.28,3.6,29
452,10/4/18 12:30,10/4/18 6:30,99.29064,15.53891,232,val. GPS-3D,3.28,3.6,29
451,10/4/18 12:15,10/4/18 6:15,99.29015,15.5389,241,val. GPS-3D,3.28,3.6,28
450,10/4/18 12:00,10/4/18 6:00,99.28963,15.53884,243,val. GPS-3D,3.28,3.6,28
449,10/4/18 11:45,10/4/18 5:45,99.28963,15.53882,244,val. GPS-3D,3.28,3.6,29
448,10/4/18 11:30,10/4/18 5:30,99.28961,15.53877,242,val. GPS-3D,3.28,3.6,30
447,10/4/18 11:15,10/4/18 5:15,99.28962,15.53873,237,val. GPS-3D,3.28,3.6,31
446,10/4/18 11:00,10/4/18 5:00,99.29018,15.53887,232,val. GPS-3D,3.28,3.6,31
445,10/4/18 10:45,10/4/18 4:45,99.29023,15.53885,224,val. GPS-3D,3.28,3.6,31
444,10/4/18 10:30,10/4/18 4:30,99.29018,15.5389,244,val. GPS-3D,3.28,3.6,31
443,10/4/18 10:15,10/4/18 4:15,99.29016,15.53896,235,val. GPS-3D,3.28,3.6,32
442,10/4/18 10:00,10/4/18 4:00,99.29046,15.53894,301,val. GPS-3D,3.28,3.6,32
441,10/4/18 9:45,10/4/18 3:45,99.29018,15.53896,248,val. GPS-3D,3.28,3.6,32
440,10/4/18 9:30,10/4/18 3:30,99.29021,15.53889,240,val. GPS-3D,3.28,3.6,32
439,10/4/18 9:15,10/4/18 3:15,99.29036,15.53884,252,val. GPS-3D,3.28,3.6,33
438,10/4/18 9:00,10/4/18 3:00,99.29015,15.53873,257,val. GPS-3D,3.28,3.6,33
437,10/4/18 8:46,10/4/18 2:46,99.29026,15.53873,238,val. GPS-3D,3.28,3.6,33
436,10/4/18 8:30,10/4/18 2:30,99.29031,15.53867,229,val. GPS-3D,3.28,3.6,33
435,10/4/18 8:15,10/4/18 2:15,99.29028,15.53872,263,val. GPS-3D,3.28,3.6,33
434,10/4/18 8:00,10/4/18 2:00,99.29034,15.53884,253,val. GPS-3D,3.28,3.6,33
433,10/4/18 7:45,10/4/18 1:45,99.29026,15.53887,240,val. GPS-3D,3.28,3.6,33
432,10/4/18 7:30,10/4/18 1:30,99.29017,15.53883,248,val. GPS-3D,3.28,3.6,33
431,10/4/18 7:15,10/4/18 1:15,99.29025,15.53876,268,val. GPS-3D,3.28,3.6,33
430,10/4/18 7:00,10/4/18 1:00,99.28972,15.53916,231,val. GPS-3D,3.28,3.6,33
429,10/4/18 6:45,10/4/18 0:45,99.28915,15.53825,233,val. GPS-3D,3.28,3.6,33
428,10/4/18 6:30,10/4/18 0:30,99.28876,15.53764,245,val. GPS-3D,3.28,3.6,33
427,10/4/18 6:15,10/4/18 0:15,99.28845,15.53749,245,val. GPS-3D,3.28,3.6,33
426,10/4/18 6:00,10/4/18 0:00,99.28834,15.53749,243,val. GPS-3D,3.28,3.6,34
425,10/4/18 5:45,10/3/18 23:45,99.28829,15.53754,246,val. GPS-3D,3.28,3.6,35
424,10/4/18 5:30,10/3/18 23:30,99.28818,15.5377,272,val. GPS-3D,3.28,3.6,33
423,10/4/18 5:15,10/3/18 23:15,99.28791,15.53743,277,val. GPS-3D,3.28,3.6,32
422,10/4/18 5:00,10/3/18 23:00,99.28809,15.53751,249,val. GPS-3D,3.28,3.6,32
421,10/4/18 4:45,10/3/18 22:45,99.28815,15.53747,260,val. GPS-3D,3.28,3.6,32
420,10/4/18 4:30,10/3/18 22:30,99.28804,15.53751,230,val. GPS-3D,3.28,3.6,31
419,10/4/18 4:15,10/3/18 22:15,99.28815,15.53751,250,val. GPS-3D,3.28,3.6,31
418,10/4/18 4:00,10/3/18 22:00,99.28815,15.53749,258,val. GPS-3D,3.28,3.6,31
417,10/4/18 3:45,10/3/18 21:45,99.28817,15.53753,258,val. GPS-3D,3.28,3.6,31
416,10/3/18 12:01,10/3/18 6:01,99.31123,15.50243,432,val. GPS-3D,3.28,3.6,29
415,10/3/18 11:45,10/3/18 5:45,99.31126,15.50241,424,val. GPS-3D,3.28,3.6,29
414,10/3/18 11:30,10/3/18 5:30,99.3112,15.50239,424,val. GPS-3D,3.28,3.6,29
413,10/3/18 11:15,10/3/18 5:15,99.31114,15.50242,428,val. GPS-3D,3.28,3.6,29
412,10/3/18 11:00,10/3/18 5:00,99.31111,15.50241,423,val. GPS-3D,3.28,3.6,30
411,10/3/18 10:45,10/3/18 4:45,99.31118,15.50239,439,val. GPS-3D,3.28,3.6,30
410,10/3/18 10:30,10/3/18 4:30,99.31106,15.50227,437,val. GPS-3D,3.28,3.6,31
409,10/3/18 10:15,10/3/18 4:15,99.30992,15.50105,497,val. GPS-3D,3.28,3.6,31
408,10/3/18 10:00,10/3/18 4:00,99.30984,15.50084,491,val. GPS-3D,3.28,3.6,33
407,10/3/18 9:45,10/3/18 3:45,99.30971,15.50084,499,val. GPS-3D,3.28,3.6,36
406,10/3/18 9:30,10/3/18 3:30,99.30972,15.50014,501,val. GPS-3D,3.28,3.6,36
405,10/3/18 9:15,10/3/18 3:15,99.30977,15.50005,512,val. GPS-3D,3.28,3.6,35
404,10/3/18 9:00,10/3/18 3:00,99.30975,15.49974,504,val. GPS-3D,3.28,3.6,34
403,10/3/18 8:46,10/3/18 2:46,99.30956,15.49901,509,val. GPS-3D,3.28,3.6,31
402,10/3/18 8:30,10/3/18 2:30,99.30915,15.49773,541,val. GPS-3D,3.28,3.6,31
401,10/3/18 8:15,10/3/18 2:15,99.30866,15.49776,553,val. GPS-3D,3.28,3.6,31
400,10/3/18 8:00,10/3/18 2:00,99.30861,15.49772,553,val. GPS-3D,3.28,3.6,31
399,10/3/18 7:45,10/3/18 1:45,99.30803,15.49819,509,val. GPS-3D,3.28,3.6,32
398,10/3/18 7:30,10/3/18 1:30,99.30836,15.4981,537,val. GPS-3D,3.28,3.6,33
397,10/3/18 7:15,10/3/18 1:15,99.30827,15.49808,535,val. GPS-3D,3.28,3.6,34
396,10/3/18 7:00,10/3/18 1:00,99.30843,15.498,540,val. GPS-3D,3.28,3.6,36
395,10/3/18 6:45,10/3/18 0:45,99.30808,15.49858,539,val. GPS-3D,3.28,3.6,35
394,10/3/18 6:30,10/3/18 0:30,99.30807,15.49862,525,val. GPS-3D,3.28,3.6,34
393,10/3/18 6:15,10/3/18 0:15,99.30813,15.49871,562,val. GPS-3D,3.28,3.6,32
392,10/3/18 6:00,10/3/18 0:00,99.30733,15.50011,496,val. GPS-3D,3.28,3.6,34
391,10/3/18 5:45,10/2/18 23:45,99.30695,15.50081,517,val. GPS-3D,3.28,3.6,34
390,10/3/18 5:30,10/2/18 23:30,99.30672,15.50101,525,val. GPS-3D,3.28,3.6,34
389,10/3/18 5:15,10/2/18 23:15,99.30672,15.50101,527,val. GPS-3D,3.28,3.6,31
388,10/3/18 5:00,10/2/18 23:00,99.3067,15.50096,511,val. GPS-3D,3.28,3.6,30
387,10/3/18 4:45,10/2/18 22:45,99.3068,15.50093,516,val. GPS-3D,3.28,3.6,30
386,10/3/18 4:30,10/2/18 22:30,99.30677,15.50096,516,val. GPS-3D,3.28,3.6,30
385,10/3/18 4:15,10/2/18 22:15,99.30676,15.50094,520,val. GPS-3D,3.28,3.6,31
384,10/3/18 4:00,10/2/18 22:00,99.30675,15.50097,506,val. GPS-3D,3.28,3.6,31
383,10/3/18 3:45,10/2/18 21:45,99.30673,15.50097,478,val. GPS-3D,3.28,3.6,30
382,10/3/18 3:30,10/2/18 21:30,99.30673,15.50092,489,val. GPS-3D,3.28,3.6,29
381,10/3/18 3:15,10/2/18 21:15,99.30673,15.501,517,val. GPS-3D,3.28,3.6,28
380,10/3/18 3:00,10/2/18 21:00,99.30672,15.5008,529,val. GPS-3D,3.28,3.6,27
379,10/3/18 2:45,10/2/18 20:45,99.30684,15.50101,504,val. GPS-3D,3.28,3.6,28
378,10/3/18 2:30,10/2/18 20:30,99.30678,15.5009,517,val. GPS-3D,3.28,3.6,28
377,10/3/18 2:15,10/2/18 20:15,99.3068,15.50099,505,val. GPS-3D,3.28,3.6,27
376,10/3/18 2:00,10/2/18 20:00,99.30657,15.50104,498,val. GPS-3D,3.28,3.6,28
375,10/3/18 1:45,10/2/18 19:45,99.30522,15.50093,491,val. GPS-3D,3.28,3.6,28
374,10/3/18 1:30,10/2/18 19:30,99.30522,15.50095,492,val. GPS-3D,3.28,3.52,28
373,10/3/18 1:15,10/2/18 19:15,99.30522,15.50088,475,val. GPS-3D,3.28,3.6,28
372,10/3/18 1:00,10/2/18 19:00,99.30522,15.50102,492,val. GPS-3D,3.28,3.6,29
371,10/3/18 0:45,10/2/18 18:45,99.3052,15.50102,494,val. GPS-3D,3.28,3.6,29
370,10/3/18 0:30,10/2/18 18:30,99.30523,15.50099,483,val. GPS-3D,3.28,3.6,28
369,10/3/18 0:15,10/2/18 18:15,99.30513,15.50044,472,val. GPS-3D,3.28,3.6,29
368,10/3/18 0:00,10/2/18 18:00,99.30561,15.50008,481,val. GPS-3D,3.28,3.6,29
367,10/2/18 23:45,10/2/18 17:45,99.30546,15.50019,456,val. GPS-3D,3.28,3.6,28
366,10/2/18 23:30,10/2/18 17:30,99.30536,15.50028,453,val. GPS-3D,3.28,3.6,28
365,10/2/18 23:16,10/2/18 17:16,99.30539,15.50022,466,val. GPS-3D,3.28,3.6,28
364,10/2/18 23:00,10/2/18 17:00,99.3054,15.50019,436,val. GPS-3D,3.28,3.6,28
363,10/2/18 22:45,10/2/18 16:45,99.3054,15.50013,497,val. GPS-3D,3.28,3.6,28
362,10/2/18 22:30,10/2/18 16:30,99.30538,15.50016,471,val. GPS-3D,3.28,3.6,28
361,10/2/18 22:15,10/2/18 16:15,99.30542,15.50014,454,val. GPS-3D,3.28,3.6,28
360,10/2/18 22:00,10/2/18 16:00,99.3054,15.50019,449,val. GPS-3D,3.28,3.6,28
359,10/2/18 21:45,10/2/18 15:45,99.30545,15.50018,454,val. GPS-3D,3.28,3.6,28
358,10/2/18 21:30,10/2/18 15:30,99.30542,15.50018,461,val. GPS-3D,3.28,3.6,28
357,10/2/18 21:15,10/2/18 15:15,99.30537,15.5002,467,val. GPS-3D,3.28,3.6,28
356,10/2/18 21:00,10/2/18 15:00,99.30528,15.50034,443,val. GPS-3D,3.28,3.6,28
355,10/2/18 20:45,10/2/18 14:45,99.30532,15.50026,439,val. GPS-3D,3.28,3.6,27
354,10/2/18 20:30,10/2/18 14:30,99.30541,15.5001,463,val. GPS-3D,3.28,3.6,28
353,10/2/18 20:15,10/2/18 14:15,99.30542,15.5002,447,val. GPS-3D,3.28,3.52,27
352,10/2/18 20:00,10/2/18 14:00,99.30538,15.50024,462,val. GPS-3D,3.28,3.52,28
351,10/2/18 19:45,10/2/18 13:45,99.3054,15.50012,457,val. GPS-3D,3.28,3.6,28
350,10/2/18 19:30,10/2/18 13:30,99.30526,15.50007,447,val. GPS-3D,3.28,3.52,28
349,10/2/18 19:15,10/2/18 13:15,99.30519,15.50015,473,val. GPS-3D,3.28,3.52,27
348,10/2/18 19:00,10/2/18 13:00,99.30518,15.50013,443,val. GPS-3D,3.28,3.52,27
347,10/2/18 18:45,10/2/18 12:45,99.30527,15.50005,453,val. GPS-3D,3.28,3.52,27
346,10/2/18 18:30,10/2/18 12:30,99.30432,15.49989,428,val. GPS-3D,3.28,3.52,26
345,10/2/18 18:15,10/2/18 12:15,99.30328,15.49922,418,val. GPS-3D,3.28,3.52,27
344,10/2/18 18:00,10/2/18 12:00,99.30202,15.49817,344,val. GPS-3D,3.28,3.52,26
343,10/2/18 17:45,10/2/18 11:45,99.29983,15.49795,363,val. GPS-3D,3.28,3.52,26
342,10/2/18 17:30,10/2/18 11:30,99.29829,15.49827,332,val. GPS-3D,3.28,3.6,27
341,10/2/18 17:15,10/2/18 11:15,99.29747,15.49803,341,val. GPS-3D,3.28,3.6,29
340,10/2/18 17:00,10/2/18 11:00,99.29735,15.49815,345,val. GPS-3D,3.28,3.6,29
339,10/2/18 16:45,10/2/18 10:45,99.29731,15.49816,325,val. GPS-3D,3.28,3.6,28
338,10/2/18 16:30,10/2/18 10:30,99.29735,15.4981,370,val. GPS-3D,3.28,3.6,28
337,10/2/18 16:15,10/2/18 10:15,99.29737,15.4981,358,val. GPS-3D,3.28,3.6,27
336,10/2/18 16:00,10/2/18 10:00,99.29734,15.49812,327,val. GPS-3D,3.28,3.6,28
335,10/2/18 15:46,10/2/18 9:46,99.29737,15.49813,361,val. GPS-3D,3.28,3.6,29
334,10/2/18 15:31,10/2/18 9:31,99.29744,15.49808,334,val. GPS-3D,3.28,3.6,30
333,10/2/18 15:15,10/2/18 9:15,99.29737,15.49811,344,val. GPS-3D,3.28,3.6,30
332,10/2/18 15:00,10/2/18 9:00,99.29742,15.49822,369,val. GPS-3D,3.28,3.6,29
331,10/2/18 14:45,10/2/18 8:45,99.29745,15.49822,346,val. GPS-3D,3.28,3.6,29
330,10/2/18 14:30,10/2/18 8:30,99.29752,15.49814,309,val. GPS-3D,3.28,3.6,28
329,10/2/18 14:15,10/2/18 8:15,99.29751,15.49801,324,val. GPS-3D,3.28,3.6,27
328,10/2/18 14:02,10/2/18 8:02,99.29748,15.49804,343,val. GPS-3D,3.28,3.6,27
327,10/2/18 13:45,10/2/18 7:45,99.29746,15.498,323,val. GPS-3D,3.28,3.6,28
326,10/2/18 13:30,10/2/18 7:30,99.29752,15.49805,330,val. GPS-3D,3.28,3.6,28
325,10/2/18 13:15,10/2/18 7:15,99.29771,15.49808,380,val. GPS-3D,3.28,3.6,28
324,10/2/18 13:00,10/2/18 7:00,99.29743,15.49803,338,val. GPS-3D,3.28,3.6,28
323,10/2/18 12:45,10/2/18 6:45,99.29747,15.49791,299,val. GPS-3D,3.28,3.52,28
322,10/2/18 12:30,10/2/18 6:30,99.29733,15.49822,310,val. GPS-3D,3.28,3.52,27
321,10/2/18 12:15,10/2/18 6:15,99.29564,15.50122,309,val. GPS-3D,3.28,3.52,28
320,10/2/18 12:00,10/2/18 6:00,99.2947,15.50481,297,val. GPS-3D,3.28,3.52,28
319,10/2/18 11:45,10/2/18 5:45,99.29135,15.50591,286,val. GPS-3D,3.28,3.52,28
318,10/2/18 11:30,10/2/18 5:30,99.28839,15.50704,292,val. GPS-3D,3.28,3.6,30
317,10/2/18 11:15,10/2/18 5:15,99.28727,15.50642,291,val. GPS-3D,3.28,3.6,30
316,10/2/18 11:00,10/2/18 5:00,99.28704,15.50638,317,val. GPS-3D,3.28,3.6,30
315,10/2/18 10:45,10/2/18 4:45,99.28714,15.50649,393,val. GPS-3D,3.28,3.6,30
314,10/2/18 10:30,10/2/18 4:30,99.28724,15.50641,298,val. GPS-3D,3.28,3.6,29
313,10/2/18 10:15,10/2/18 4:15,99.28706,15.50643,317,val. GPS-3D,3.28,3.52,29
312,10/2/18 10:00,10/2/18 4:00,99.28685,15.50465,304,val. GPS-3D,3.28,3.6,30
311,10/2/18 9:45,10/2/18 3:45,99.28664,15.50438,334,val. GPS-3D,3.28,3.6,29
310,10/2/18 9:30,10/2/18 3:30,99.28632,15.50384,341,val. GPS-3D,3.28,3.6,29
309,10/2/18 9:15,10/2/18 3:15,99.28608,15.50373,348,val. GPS-3D,3.28,3.6,29
308,10/2/18 9:00,10/2/18 3:00,99.28611,15.50372,353,val. GPS-3D,3.28,3.6,28
307,10/2/18 8:46,10/2/18 2:46,99.28608,15.50372,335,val. GPS-3D,3.28,3.6,29
306,10/2/18 8:30,10/2/18 2:30,99.2859,15.50374,379,val. GPS-3D,3.28,3.6,29
305,10/2/18 8:15,10/2/18 2:15,99.28574,15.50355,406,val. GPS-3D,3.28,3.6,29
304,10/2/18 8:00,10/2/18 2:00,99.28574,15.50333,401,val. GPS-3D,3.28,3.6,29
303,10/2/18 7:45,10/2/18 1:45,99.28601,15.50257,383,val. GPS-3D,3.28,3.6,30
302,10/2/18 7:30,10/2/18 1:30,99.28602,15.50254,389,val. GPS-3D,3.28,3.6,30
301,10/2/18 7:15,10/2/18 1:15,99.28601,15.50255,384,val. GPS-3D,3.28,3.6,30
300,10/2/18 7:00,10/2/18 1:00,99.28591,15.50252,361,val. GPS-3D,3.28,3.6,31
299,10/2/18 6:45,10/2/18 0:45,99.28591,15.5025,373,val. GPS-3D,3.28,3.6,31
298,10/2/18 6:30,10/2/18 0:30,99.28587,15.50255,363,val. GPS-3D,3.28,3.6,30
297,10/2/18 6:15,10/2/18 0:15,99.28597,15.50254,373,val. GPS-3D,3.28,3.6,30
296,10/2/18 6:02,10/2/18 0:02,99.28595,15.50253,364,val. GPS-3D,3.28,3.6,29
295,10/2/18 5:45,10/1/18 23:45,99.28584,15.50253,362,val. GPS-3D,3.28,3.6,28
294,10/2/18 5:30,10/1/18 23:30,99.28592,15.50257,360,val. GPS-3D,3.28,3.6,27
293,10/2/18 5:15,10/1/18 23:15,99.28587,15.5026,356,val. GPS-3D,3.28,3.6,28
292,10/2/18 5:00,10/1/18 23:00,99.28613,15.50261,384,val. GPS-3D,3.28,3.6,29
291,10/2/18 4:45,10/1/18 22:45,99.2861,15.50256,386,val. GPS-3D,3.28,3.6,29
290,10/2/18 4:30,10/1/18 22:30,99.28611,15.50251,393,val. GPS-3D,3.28,3.6,28
289,10/2/18 4:15,10/1/18 22:15,99.28586,15.50254,358,val. GPS-3D,3.28,3.6,28
288,10/2/18 4:00,10/1/18 22:00,99.28591,15.50259,363,val. GPS-3D,3.28,3.6,28
287,10/2/18 3:46,10/1/18 21:46,99.28589,15.5026,365,val. GPS-3D,3.28,3.6,28
286,10/2/18 3:33,10/1/18 21:33,99.28581,15.50258,371,GPS-3D,3.28,3.6,28
285,10/2/18 3:15,10/1/18 21:15,99.28591,15.50261,368,val. GPS-3D,3.28,3.6,29
284,10/2/18 3:00,10/1/18 21:00,99.28596,15.50259,359,val. GPS-3D,3.28,3.52,28
283,10/2/18 2:45,10/1/18 20:45,99.28585,15.50254,366,val. GPS-3D,3.28,3.6,28
282,10/2/18 2:30,10/1/18 20:30,99.28589,15.50257,362,val. GPS-3D,3.28,3.6,27
281,10/2/18 2:15,10/1/18 20:15,99.28595,15.50254,364,val. GPS-3D,3.28,3.6,26
280,10/2/18 2:00,10/1/18 20:00,99.28472,15.50215,403,val. GPS-3D,3.28,3.6,27
279,10/2/18 1:45,10/1/18 19:45,99.28484,15.5017,381,val. GPS-3D,3.28,3.6,27
278,10/2/18 1:31,10/1/18 19:31,99.28481,15.50169,389,val. GPS-3D,3.28,3.6,26
277,10/2/18 1:15,10/1/18 19:15,99.28497,15.50184,430,val. GPS-3D,3.28,3.6,26
276,10/2/18 1:00,10/1/18 19:00,99.28478,15.50171,384,val. GPS-3D,3.28,3.6,27
275,10/2/18 0:45,10/1/18 18:45,99.28478,15.50167,385,val. GPS-3D,3.28,3.6,28
274,10/2/18 0:30,10/1/18 18:30,99.28478,15.50177,353,val. GPS-3D,3.28,3.6,27
273,10/2/18 0:15,10/1/18 18:15,99.28486,15.50175,396,val. GPS-3D,3.28,3.6,27
272,10/2/18 0:00,10/1/18 18:00,99.28479,15.50176,393,val. GPS-3D,3.28,3.6,28
271,10/1/18 23:46,10/1/18 17:46,99.28483,15.50174,393,val. GPS-3D,3.28,3.6,27
270,10/1/18 23:30,10/1/18 17:30,99.28484,15.50165,399,val. GPS-3D,3.28,3.52,26
269,10/1/18 23:15,10/1/18 17:15,99.28335,15.50109,390,val. GPS-3D,3.28,3.52,26
268,10/1/18 23:00,10/1/18 17:00,99.28322,15.50151,417,val. GPS-3D,3.28,3.6,26
267,10/1/18 22:45,10/1/18 16:45,99.28193,15.50185,415,val. GPS-3D,3.28,3.6,27
266,10/1/18 22:30,10/1/18 16:30,99.28196,15.50065,387,val. GPS-3D,3.28,3.6,28
265,10/1/18 22:15,10/1/18 16:15,99.28186,15.50066,377,val. GPS-3D,3.28,3.6,28
264,10/1/18 22:00,10/1/18 16:00,99.28198,15.50062,384,val. GPS-3D,3.28,3.6,28
263,10/1/18 21:45,10/1/18 15:45,99.28187,15.50069,384,val. GPS-3D,3.28,3.52,29
262,10/1/18 21:30,10/1/18 15:30,99.2819,15.50059,409,val. GPS-3D,3.28,3.6,30
261,10/1/18 21:15,10/1/18 15:15,99.28185,15.50082,365,val. GPS-3D,3.28,3.6,30
260,10/1/18 21:00,10/1/18 15:00,99.28201,15.50061,389,val. GPS-3D,3.28,3.6,31
259,10/1/18 20:45,10/1/18 14:45,99.28218,15.5007,405,val. GPS-3D,3.28,3.6,30
258,10/1/18 20:30,10/1/18 14:30,99.28213,15.50065,411,val. GPS-3D,3.28,3.6,29
257,10/1/18 20:15,10/1/18 14:15,99.2822,15.5006,385,val. GPS-3D,3.28,3.6,28
256,10/1/18 20:00,10/1/18 14:00,99.28206,15.50059,402,val. GPS-3D,3.28,3.6,28
255,10/1/18 19:45,10/1/18 13:45,99.28209,15.50058,385,val. GPS-3D,3.28,3.6,28
254,10/1/18 19:30,10/1/18 13:30,99.28199,15.50058,385,val. GPS-3D,3.28,3.6,28
253,10/1/18 19:15,10/1/18 13:15,99.28205,15.50056,384,val. GPS-3D,3.28,3.6,28
252,10/1/18 19:00,10/1/18 13:00,99.28198,15.50059,379,val. GPS-3D,3.28,3.6,27
251,10/1/18 18:45,10/1/18 12:45,99.28202,15.50063,417,val. GPS-3D,3.28,3.52,27
250,10/1/18 18:30,10/1/18 12:30,99.28184,15.50069,401,val. GPS-3D,3.28,3.6,26
249,10/1/18 18:15,10/1/18 12:15,99.28093,15.49885,372,val. GPS-3D,3.28,3.6,27
248,10/1/18 5:00,9/30/18 23:00,99.2808,15.49832,383,val. GPS-3D,3.28,3.6,29
247,10/1/18 4:45,9/30/18 22:45,99.2809,15.49817,397,val. GPS-3D,3.28,3.6,29
246,10/1/18 4:30,9/30/18 22:30,99.28057,15.49731,366,val. GPS-3D,3.28,3.52,29
245,10/1/18 4:15,9/30/18 22:15,99.28062,15.49729,371,val. GPS-3D,3.28,3.6,29
244,10/1/18 4:00,9/30/18 22:00,99.28034,15.49699,348,val. GPS-3D,3.28,3.6,30
243,10/1/18 3:45,9/30/18 21:45,99.27998,15.49617,401,val. GPS-3D,3.28,3.52,33
242,10/1/18 3:30,9/30/18 21:30,99.27981,15.4959,442,val. GPS-3D,3.28,3.6,34
241,10/1/18 3:15,9/30/18 21:15,99.27985,15.4961,472,val. GPS-3D,3.28,3.52,33
240,10/1/18 3:00,9/30/18 21:00,99.27986,15.49592,412,val. GPS-3D,3.28,3.6,34
239,10/1/18 2:45,9/30/18 20:45,99.27987,15.49597,414,val. GPS-3D,3.28,3.52,34
