position #,Time [UTC],Time [LMT],Longitude [deg],Latitude [deg],Altitude [m],Status,Main [V],Beacon [V],Temperature [。]
1559,11/22/18 19:00,11/22/18 13:00,99.34906,15.53794,350,val. GPS-3D,3.44,3.68,-103
1558,11/22/18 18:00,11/22/18 12:00,99.35748,15.54282,503,val. GPS-3D,3.44,3.68,-103
1557,11/22/18 17:00,11/22/18 11:00,99.35759,15.54653,476,val. GPS-3D,3.44,3.68,-103
1556,11/22/18 16:01,11/22/18 10:01,99.35403,15.54916,347,val. GPS-3D,3.44,3.68,-103
1555,11/22/18 15:00,11/22/18 9:00,99.35383,15.54912,340,val. GPS-3D,3.44,3.68,-103
1554,11/22/18 14:00,11/22/18 8:00,99.35379,15.54936,336,val. GPS-3D,3.44,3.68,-103
1553,11/22/18 13:00,11/22/18 7:00,99.35454,15.55119,324,val. GPS-3D,3.44,3.68,-103
1552,11/22/18 12:00,11/22/18 6:00,99.35383,15.55387,320,val. GPS-3D,3.44,3.68,-103
1551,11/22/18 11:02,11/22/18 5:02,99.35263,15.55765,254,val. GPS-3D,3.44,3.68,-103
1550,11/22/18 10:00,11/22/18 4:00,99.34322,15.56747,221,val. GPS-3D,3.44,3.68,-103
1549,11/22/18 9:00,11/22/18 3:00,99.33983,15.57065,187,val. GPS-3D,3.44,3.68,-103
1548,11/22/18 8:01,11/22/18 2:01,99.33866,15.57866,188,val. GPS-3D,3.44,3.68,-103
1547,11/22/18 7:00,11/22/18 1:00,99.33799,15.58164,196,val. GPS-3D,3.44,3.68,-103
1546,11/22/18 6:01,11/22/18 0:01,99.3368,15.58417,183,val. GPS-3D,3.36,3.68,-103
1544,11/22/18 4:02,11/21/18 22:02,99.33699,15.58412,218,GPS-3D,3.44,3.68,-103
1543,11/22/18 3:00,11/21/18 21:00,99.33683,15.58424,156,val. GPS-3D,3.44,3.68,-103
1542,11/22/18 2:00,11/21/18 20:00,99.33678,15.58416,211,val. GPS-3D,3.44,3.68,-103
1541,11/22/18 1:00,11/21/18 19:00,99.33683,15.58418,189,val. GPS-3D,3.44,3.68,-103
1540,11/22/18 0:00,11/21/18 18:00,99.33687,15.58417,175,val. GPS-3D,3.44,3.68,-103
1539,11/21/18 23:00,11/21/18 17:00,99.33482,15.58933,160,val. GPS-3D,3.44,3.68,-103
