ID,idcollar,latitude,longitude,DEM,slope,temperature,Time_UTC,Time_LMT,stepLength,duration,speed,year,month,day,hour,daynight,drywet
223329,229022,15.51305706,99.29100146,295.2105103,2.5583358,29,2019-11-06 12:00:00,2019-11-06 19:00:00,0.087817148,0.966666667,0.090845326,2019,11,6,19,night,dry
241127,229032,15.52076023,99.32456777,455.6772766,14.0690746,26,2019-11-06 13:00:00,2019-11-06 20:00:00,0.066036361,1,0.066036361,2019,11,6,20,night,dry
223330,229022,15.52304203,99.28780536,268.0457764,2.4068475,28,2019-11-06 13:00:00,2019-11-06 20:00:00,1.162203408,1,1.162203408,2019,11,6,20,night,dry
241128,229032,15.51880598,99.32551133,555.7965088,28.0980034,27,2019-11-06 14:00:00,2019-11-06 21:00:00,0.259738756,1,0.259738756,2019,11,6,21,night,dry
223331,229022,15.51783177,99.28202448,284.7118835,1.4631476,28,2019-11-06 14:00:00,2019-11-06 21:00:00,0.848258221,1,0.848258221,2019,11,6,21,night,dry
241129,229032,15.51898358,99.3255308,545.1891479,27.3421726,27,2019-11-06 15:00:00,2019-11-06 22:00:00,0.022513547,1,0.022513547,2019,11,6,22,night,dry
223332,229022,15.51595782,99.27209755,306.0974426,3.8169355,28,2019-11-06 15:01:00,2019-11-06 22:01:00,1.084022198,1.016666667,1.066251342,2019,11,6,22,night,dry
241130,229032,15.51884928,99.32556705,554.8654785,27.6931114,27,2019-11-06 16:00:00,2019-11-06 23:00:00,0.018213307,1,0.018213307,2019,11,6,23,night,dry
223333,229022,15.51407791,99.26541474,385.2683411,14.6466761,27,2019-11-06 16:01:00,2019-11-06 23:01:00,0.750095907,1,0.750095907,2019,11,6,23,night,dry
223334,229022,15.51099543,99.26370475,392.6201782,9.7771358,29,2019-11-06 17:00:00,2019-11-07 00:00:00,0.38872074,0.983333333,0.395309227,2019,11,7,0,night,dry
241131,229032,15.51888425,99.32555141,553.0986938,27.6778965,27,2019-11-06 17:01:00,2019-11-07 00:01:00,0.004588004,1.016666667,0.004512791,2019,11,7,0,night,dry
241132,229032,15.51891267,99.32547179,548.8413086,27.9587421,26,2019-11-06 18:00:00,2019-11-07 01:00:00,0.010044029,0.983333333,0.010214267,2019,11,7,1,night,dry
223335,229022,15.51079644,99.26361055,395.7427063,9.5993404,29,2019-11-06 18:00:00,2019-11-07 01:00:00,0.024519589,1,0.024519589,2019,11,7,1,night,dry
241133,229032,15.51882806,99.32522307,546.8208008,29.1902905,26,2019-11-06 19:00:00,2019-11-07 02:00:00,0.028332293,1,0.028332293,2019,11,7,2,night,dry
223336,229022,15.51084567,99.26379751,391.9001465,10.7978306,27,2019-11-06 19:00:00,2019-11-07 02:00:00,0.021118879,1,0.021118879,2019,11,7,2,night,dry
241134,229032,15.51886997,99.32523542,544.7542725,29.0937481,26,2019-11-06 20:00:00,2019-11-07 03:00:00,0.005266749,1,0.005266749,2019,11,7,3,night,dry
223337,229022,15.51076726,99.26370853,393.3366089,10.2847958,26,2019-11-06 20:00:00,2019-11-07 03:00:00,0.012998991,1,0.012998991,2019,11,7,3,night,dry
223338,229022,15.5108885,99.26371114,393.3865967,10.0906181,27,2019-11-06 21:00:00,2019-11-07 04:00:00,0.013484266,1,0.013484266,2019,11,7,4,night,dry
241135,229032,15.5188834,99.32521401,543.2562256,29.043169,24,2019-11-06 21:01:00,2019-11-07 04:01:00,0.003120282,1.016666667,0.00306913,2019,11,7,4,night,dry
241136,229032,15.51893639,99.32526013,541.1900024,28.7520523,27,2019-11-06 22:00:00,2019-11-07 05:00:00,0.007962688,0.983333333,0.008097649,2019,11,7,5,night,dry
223339,229022,15.51084093,99.26353617,397.0044861,9.2033939,25,2019-11-06 22:00:00,2019-11-07 05:00:00,0.019812259,1,0.019812259,2019,11,7,5,night,dry
223340,229022,15.51078999,99.26366013,394.601593,9.9401331,27,2019-11-06 23:00:00,2019-11-07 06:00:00,0.014637689,1,0.014637689,2019,11,7,6,day,dry
241137,229032,15.51885099,99.32551462,553.6751709,27.9588261,27,2019-11-06 23:01:00,2019-11-07 06:01:00,0.03145642,1.016666667,0.030940741,2019,11,7,6,day,dry
