ID,idcollar,latitude,longitude,DEM,slope,temperature,Time_UTC,Time_LMT,stepLength,duration,speed,year,month,day,hour,daynight,drywet
212240,229012,15.57392892,99.32366538,202.36763,2.6853476,29,2019-12-23 11:00:00,2019-12-23 18:00:00,0.008214698,1,0.008214698,2019,12,23,18,night,dry
212241,229012,15.57382761,99.32359178,201.4503174,2.4649868,28,2019-12-23 12:00:00,2019-12-23 19:00:00,0.013780218,1,0.013780218,2019,12,23,19,night,dry
166641,131343,15.52443463,99.31319715,286.0013733,3.4689631,32,2019-12-23 12:01:00,2019-12-23 19:01:00,1.08350636,1.016666667,1.06574396,2019,12,23,19,night,dry
166642,131343,15.51961127,99.31279629,296.7189941,2.8352518,32,2019-12-23 13:00:00,2019-12-23 20:00:00,0.538156714,0.983333333,0.547278014,2019,12,23,20,night,dry
212242,229012,15.57386349,99.32355772,201.467865,2.3821814,28,2019-12-23 13:00:00,2019-12-23 20:00:00,0.005406249,1,0.005406249,2019,12,23,20,night,dry
166643,131343,15.51944193,99.31268137,297.6438904,1.8439208,31,2019-12-23 14:00:00,2019-12-23 21:00:00,0.022516998,1,0.022516998,2019,12,23,21,night,dry
212243,229012,15.57395201,99.32358546,202.0005798,2.7340891,27,2019-12-23 14:00:00,2019-12-23 21:00:00,0.010295463,1,0.010295463,2019,12,23,21,night,dry
166644,131343,15.51965088,99.31279931,296.453949,3.0189929,31,2019-12-23 15:00:00,2019-12-23 22:00:00,0.026474816,1,0.026474816,2019,12,23,22,night,dry
212244,229012,15.57384423,99.32361018,201.6728363,2.5625041,26,2019-12-23 15:00:00,2019-12-23 22:00:00,0.012277978,1,0.012277978,2019,12,23,22,night,dry
166645,131343,15.51953442,99.31273507,297.1984253,2.2917478,31,2019-12-23 16:00:00,2019-12-23 23:00:00,0.014684084,1,0.014684084,2019,12,23,23,night,dry
212245,229012,15.57391171,99.3235363,201.4992676,2.4224362,26,2019-12-23 16:00:00,2019-12-23 23:00:00,0.01090663,1,0.01090663,2019,12,23,23,night,dry
166646,131343,15.5195183,99.31297208,295.9277039,3.9085574,32,2019-12-23 17:00:00,2019-12-24 00:00:00,0.025488294,1,0.025488294,2019,12,24,0,night,dry
212246,229012,15.57380968,99.32359452,201.3442993,2.4511039,25,2019-12-23 17:00:00,2019-12-24 00:00:00,0.012947075,1,0.012947075,2019,12,24,0,night,dry
166647,131343,15.51952029,99.31288827,296.5864258,3.2270029,31,2019-12-23 18:00:00,2019-12-24 01:00:00,0.009006309,1,0.009006309,2019,12,24,1,night,dry
212247,229012,15.57391866,99.3236132,202.115509,2.7156427,26,2019-12-23 18:00:00,2019-12-24 01:00:00,0.012306287,1,0.012306287,2019,12,24,1,night,dry
166648,131343,15.51931346,99.31283107,297.4052429,2.913126,29,2019-12-23 19:00:00,2019-12-24 02:00:00,0.023815056,1,0.023815056,2019,12,24,2,night,dry
212248,229012,15.57387652,99.32361649,201.9311676,2.6051669,25,2019-12-23 19:00:00,2019-12-24 02:00:00,0.004702601,1,0.004702601,2019,12,24,2,night,dry
166649,131343,15.5196592,99.31273513,296.3002319,2.7866881,29,2019-12-23 20:00:00,2019-12-24 03:00:00,0.039810334,1,0.039810334,2019,12,24,3,night,dry
212249,229012,15.57392728,99.32358876,201.9550323,2.6650369,24,2019-12-23 20:00:00,2019-12-24 03:00:00,0.006378121,1,0.006378121,2019,12,24,3,night,dry
166650,131343,15.51939596,99.31283006,297.4250793,2.6148837,31,2019-12-23 21:00:00,2019-12-24 04:00:00,0.031008071,1,0.031008071,2019,12,24,4,night,dry
212250,229012,15.57390019,99.32364725,202.1760712,2.6268795,28,2019-12-23 21:00:00,2019-12-24 04:00:00,0.006955063,1,0.006955063,2019,12,24,4,night,dry
166651,131343,15.51946623,99.31289187,296.7075806,3.0399029,30,2019-12-23 22:00:00,2019-12-24 05:00:00,0.010267618,1,0.010267618,2019,12,24,5,night,dry
212251,229012,15.5732792,99.3235028,199.2630615,2.7334111,25,2019-12-23 22:00:00,2019-12-24 05:00:00,0.070823111,1,0.070823111,2019,12,24,5,night,dry
166652,131343,15.51989247,99.31283882,295.7911682,4.8414021,29,2019-12-23 23:00:00,2019-12-24 06:00:00,0.047744113,1,0.047744113,2019,12,24,6,day,dry
212252,229012,15.57125645,99.32410284,205.3964386,0.7330168,23,2019-12-23 23:00:00,2019-12-24 06:00:00,0.234002857,1,0.234002857,2019,12,24,6,day,dry
166653,131343,15.51953913,99.31286715,296.6820679,3.1287842,28,2019-12-24 00:00:00,2019-12-24 07:00:00,0.039416755,1,0.039416755,2019,12,24,7,day,dry
212253,229012,15.57112672,99.32428684,204.9290161,2.2111182,21,2019-12-24 00:00:00,2019-12-24 07:00:00,0.02442848,1,0.02442848,2019,12,24,7,day,dry
212254,229012,15.56995913,99.32641208,212.7939453,1.8705332,23,2019-12-24 01:00:00,2019-12-24 08:00:00,0.262181558,1,0.262181558,2019,12,24,8,day,dry
166654,131343,15.51973809,99.31278363,295.9464722,3.2886734,29,2019-12-24 01:01:00,2019-12-24 08:01:00,0.023875866,1.016666667,0.023484459,2019,12,24,8,day,dry
166655,131343,15.51953072,99.31292476,296.2844543,3.5690176,29,2019-12-24 02:00:00,2019-12-24 09:00:00,0.027576178,0.983333333,0.02804357,2019,12,24,9,day,dry
212255,229012,15.56993864,99.3265991,212.3566742,1.5589242,26,2019-12-24 02:00:00,2019-12-24 09:00:00,0.020166436,1,0.020166436,2019,12,24,9,day,dry
166656,131343,15.52262515,99.31455054,315.4683228,11.216588,33,2019-12-24 03:00:00,2019-12-24 10:00:00,0.386138795,1,0.386138795,2019,12,24,10,day,dry
212256,229012,15.56998382,99.32658674,212.3124695,1.690488,29,2019-12-24 03:00:00,2019-12-24 10:00:00,0.005195497,1,0.005195497,2019,12,24,10,day,dry
